Marital status,Application mode,Course,Previous qualification,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 1st year (enrolled),Curricular units 1st year (approved),Curricular units 2nd year (enrolled),Curricular units 2nd year (approved),Curricular units 3rd year (enrolled),Curricular units 3rd year (approved),Curricular units 4th year (enrolled),Curricular units 4th year (approved),Target
1,1,15,1,1,0,1,0,0,18,6,5,6,4,6,5,6,4,Graduate
1,8,6,1,1,0,1,0,1,20,5,5,5,4,5,5,5,4,Graduate
1,1,16,1,1,0,1,0,1,18,6,5,6,5,6,5,6,5,Graduate
1,8,5,1,1,1,0,0,1,18,6,6,6,6,6,6,6,6,Dropout
1,1,6,1,1,0,1,0,0,18,6,6,6,6,6,6,6,6,Graduate
1,8,15,1,1,0,1,0,1,18,6,6,6,6,6,6,6,6,Graduate
1,1,12,1,1,0,1,0,1,19,7,5,7,7,7,5,7,7,Enrolled
1,17,6,16,1,1,0,0,0,23,11,11,9,8,11,11,9,8,Enrolled
1,12,6,12,1,0,1,0,1,24,6,6,6,6,6,6,6,6,Graduate
1,1,2,1,1,0,1,0,0,19,0,0,0,0,0,0,0,0,Graduate
1,1,12,1,1,0,1,0,0,18,8,7,8,7,8,7,8,7,Graduate
1,1,5,1,0,0,1,0,0,19,6,6,6,6,6,6,6,6,Graduate
1,8,16,1,1,0,1,0,0,19,6,0,6,0,6,0,6,0,Dropout
1,1,10,1,0,0,1,0,1,20,6,5,6,5,6,5,6,5,Enrolled
1,1,6,1,0,0,1,0,0,20,6,6,6,5,6,6,6,5,Enrolled
1,12,15,1,0,0,1,0,0,26,6,4,6,0,6,4,6,0,Dropout
1,12,11,12,0,1,0,1,0,36,5,0,5,0,5,0,5,0,Dropout
1,8,2,1,0,0,0,1,0,19,0,0,0,0,0,0,0,0,Dropout
1,13,7,1,0,0,0,1,0,27,5,0,5,0,5,0,5,0,Dropout
1,1,7,1,0,0,1,1,0,18,5,1,5,0,5,1,5,0,Dropout
1,1,12,1,1,0,1,1,1,18,8,7,8,7,8,7,8,7,Graduate
1,12,5,1,0,0,1,1,0,28,6,0,6,0,6,0,6,0,Dropout
1,15,2,14,1,0,1,1,0,21,0,0,0,0,0,0,0,0,Graduate
1,1,12,1,0,0,1,1,0,19,7,6,7,6,7,6,7,6,Graduate
1,12,14,7,0,1,0,1,0,26,5,0,5,0,5,0,5,0,Dropout
1,16,7,1,1,0,1,1,0,20,9,9,7,6,9,9,7,6,Dropout
1,1,12,1,1,0,1,1,0,19,8,7,8,7,8,7,8,7,Graduate
1,1,9,1,1,0,1,1,0,21,5,3,5,4,5,3,5,4,Dropout
1,17,14,16,0,0,1,1,1,23,6,5,6,6,6,5,6,6,Graduate
1,12,3,13,0,0,1,1,0,29,6,6,6,6,6,6,6,6,Graduate
1,1,12,1,0,0,1,1,0,20,8,7,8,7,8,7,8,7,Graduate
1,1,10,1,0,0,1,1,0,18,6,6,6,6,6,6,6,6,Graduate
1,1,15,1,1,0,1,1,0,19,6,5,6,5,6,5,6,5,Graduate
1,4,13,3,0,0,0,1,0,23,7,3,8,3,7,3,8,3,Dropout
1,1,2,1,0,0,1,1,0,21,0,0,0,0,0,0,0,0,Dropout
1,8,9,1,1,0,1,1,0,18,5,5,5,4,5,5,5,4,Enrolled
1,1,2,1,1,0,1,1,1,18,0,0,0,0,0,0,0,0,Graduate
1,1,5,1,1,1,0,1,0,21,6,1,6,0,6,1,6,0,Dropout
1,16,10,1,0,0,1,1,0,22,6,0,6,0,6,0,6,0,Dropout
1,9,13,1,1,0,1,1,0,21,7,7,7,5,7,7,7,5,Graduate
1,12,12,1,1,0,0,1,0,32,7,0,8,0,7,0,8,0,Dropout
1,4,4,3,1,0,1,1,0,27,18,18,13,13,18,18,13,13,Graduate
1,1,12,1,1,0,1,1,0,18,7,6,7,6,7,6,7,6,Graduate
1,12,5,1,1,0,1,1,1,24,6,6,6,2,6,6,6,2,Graduate
1,1,8,1,1,0,1,1,0,22,5,2,5,0,5,2,5,0,Dropout
1,14,8,1,1,0,0,1,0,22,6,0,4,0,6,0,4,0,Dropout
1,1,9,1,1,0,1,1,0,19,5,5,5,5,5,5,5,5,Graduate
1,8,7,1,1,0,1,1,0,19,5,0,5,0,5,0,5,0,Dropout
1,1,6,1,1,0,1,1,0,21,5,4,5,3,5,4,5,3,Enrolled
1,1,12,1,1,0,1,0,1,18,8,8,8,8,8,8,8,8,Graduate
1,1,11,1,1,0,1,0,0,18,6,6,6,5,6,6,6,5,Graduate
1,1,2,1,1,1,1,0,0,20,0,0,0,0,0,0,0,0,Dropout
1,8,10,1,1,0,1,0,0,19,6,6,6,6,6,6,6,6,Graduate
1,8,15,1,1,1,1,0,0,19,6,5,6,6,6,5,6,6,Graduate
1,8,11,1,1,0,1,0,1,18,6,5,6,6,6,5,6,6,Graduate
1,1,8,1,1,0,1,0,0,20,6,6,6,6,6,6,6,6,Enrolled
1,15,5,14,0,1,1,0,1,22,7,7,9,9,7,7,9,9,Graduate
2,12,13,12,0,0,1,0,0,31,7,6,7,7,7,6,7,7,Graduate
1,8,16,1,0,0,1,0,1,19,7,7,7,7,7,7,7,7,Graduate
1,1,2,1,1,0,1,0,0,18,0,0,0,0,0,0,0,0,Enrolled
1,1,11,1,1,0,1,0,1,18,6,6,6,5,6,6,6,5,Graduate
1,1,6,1,0,0,1,0,0,21,5,5,5,5,5,5,5,5,Graduate
1,8,12,1,1,0,1,0,1,18,7,7,8,8,7,7,8,8,Graduate
1,15,9,14,0,1,0,1,0,25,5,0,5,0,5,0,5,0,Dropout
1,6,7,1,0,1,1,1,0,21,5,0,6,0,5,0,6,0,Dropout
1,9,12,1,1,0,1,0,1,19,8,7,8,7,8,7,8,7,Graduate
1,1,15,1,1,0,1,0,0,19,6,5,6,5,6,5,6,5,Enrolled
1,8,11,1,1,0,1,0,0,22,6,4,6,1,6,4,6,1,Dropout
1,6,9,1,0,0,1,1,0,19,5,5,5,5,5,5,5,5,Graduate
1,12,3,12,0,0,1,0,0,58,6,0,6,0,6,0,6,0,Dropout
1,7,10,1,1,0,1,0,1,19,6,4,6,6,6,4,6,6,Graduate
1,14,14,1,1,0,1,1,0,23,9,6,10,10,9,6,10,10,Graduate
1,1,15,1,1,0,1,0,1,19,6,4,6,3,6,4,6,3,Enrolled
1,9,12,1,1,0,1,0,0,18,7,7,8,8,7,7,8,8,Graduate
1,1,6,1,0,0,1,0,0,20,5,5,5,4,5,5,5,4,Graduate
1,8,6,1,0,0,0,0,0,18,6,0,6,0,6,0,6,0,Dropout
1,8,14,1,0,0,1,0,0,18,6,6,6,5,6,6,6,5,Graduate
1,8,9,1,1,1,1,0,1,18,5,5,5,5,5,5,5,5,Graduate
1,12,8,1,0,0,1,0,0,24,6,6,6,5,6,6,6,5,Dropout
1,8,16,1,1,0,1,0,0,18,6,5,6,5,6,5,6,5,Dropout
1,1,9,1,1,0,1,0,1,19,5,5,5,3,5,5,5,3,Enrolled
1,8,10,1,1,0,1,0,1,19,6,6,6,6,6,6,6,6,Graduate
1,1,11,1,1,0,1,0,0,18,6,6,6,6,6,6,6,6,Graduate
1,1,8,1,1,0,1,0,0,18,5,4,5,5,5,4,5,5,Enrolled
1,1,2,1,1,0,1,0,1,19,0,0,0,0,0,0,0,0,Graduate
1,15,6,1,0,0,1,0,0,22,6,6,6,4,6,6,6,4,Graduate
1,1,11,1,1,0,1,0,0,19,6,5,6,2,6,5,6,2,Enrolled
3,8,10,1,1,0,1,0,1,21,6,3,6,4,6,3,6,4,Enrolled
1,8,15,1,1,0,1,0,1,21,6,5,6,6,6,5,6,6,Graduate
1,1,12,1,1,0,1,0,1,18,8,7,8,7,8,7,8,7,Graduate
1,1,16,1,1,0,1,0,0,20,6,4,6,1,6,4,6,1,Dropout
1,1,11,1,1,0,1,0,1,18,6,6,6,5,6,6,6,5,Enrolled
1,7,5,1,1,0,1,0,0,19,6,6,6,6,6,6,6,6,Graduate
1,1,12,1,1,0,1,0,1,18,7,6,8,6,7,6,8,6,Enrolled
1,6,9,1,0,1,0,1,0,26,7,6,6,2,7,6,6,2,Dropout
1,6,7,1,0,1,1,0,0,19,6,2,5,2,6,2,5,2,Enrolled
2,12,3,1,0,0,1,0,0,35,6,6,6,6,6,6,6,6,Graduate
1,9,14,1,1,0,1,0,1,19,6,6,6,6,6,6,6,6,Graduate
1,1,6,1,1,0,1,1,0,18,5,4,5,5,5,4,5,5,Graduate
1,1,14,1,0,0,1,1,0,19,5,4,5,4,5,4,5,4,Graduate
1,1,2,1,1,0,1,1,0,25,17,17,17,17,17,17,17,17,Graduate
1,8,11,1,1,0,1,1,0,18,6,6,6,6,6,6,6,6,Graduate
1,8,4,1,1,1,0,1,0,26,6,0,6,0,6,0,6,0,Dropout
1,14,17,1,0,0,1,1,0,34,5,5,5,5,5,5,5,5,Graduate
1,1,11,1,1,0,0,1,0,18,5,0,5,0,5,0,5,0,Dropout
1,1,2,1,0,0,0,1,0,18,0,0,0,0,0,0,0,0,Dropout
1,8,7,1,1,0,1,1,1,18,5,4,5,3,5,4,5,3,Dropout
1,15,4,14,0,0,1,1,0,20,6,3,6,3,6,3,6,3,Dropout
1,15,5,14,0,0,1,1,0,25,7,6,9,9,7,6,9,9,Graduate
1,8,8,1,0,0,1,1,0,18,6,6,6,5,6,6,6,5,Dropout
1,1,4,1,1,0,1,1,0,19,12,11,12,12,12,11,12,12,Graduate
1,1,2,1,1,0,1,1,0,20,0,0,0,0,0,0,0,0,Dropout
1,9,10,1,1,0,1,1,1,20,7,6,6,6,7,6,6,6,Graduate
1,1,7,1,0,0,1,1,0,20,5,4,5,4,5,4,5,4,Enrolled
1,1,9,1,1,0,1,1,1,19,5,0,5,0,5,0,5,0,Dropout
1,1,9,1,0,0,1,1,0,20,5,5,5,4,5,5,5,4,Enrolled
1,1,12,1,1,0,1,1,0,18,7,6,8,6,7,6,8,6,Enrolled
1,1,14,1,1,0,1,1,0,19,6,4,6,1,6,4,6,1,Enrolled
1,9,9,1,1,0,0,1,0,20,5,0,5,0,5,0,5,0,Dropout
1,12,14,1,0,0,1,1,0,24,6,4,6,4,6,4,6,4,Dropout
1,15,4,14,1,0,1,1,0,20,6,5,6,6,6,5,6,6,Graduate
1,1,14,1,1,0,1,1,0,19,5,3,5,4,5,3,5,4,Enrolled
1,16,7,1,0,0,1,1,0,23,5,2,5,1,5,2,5,1,Dropout
1,8,11,1,1,0,1,1,0,20,6,6,6,5,6,6,6,5,Enrolled
1,14,3,1,0,0,1,1,0,21,11,11,11,8,11,11,11,8,Graduate
1,8,7,1,1,0,1,1,0,20,5,3,5,0,5,3,5,0,Dropout
2,8,7,1,1,0,1,1,0,21,5,4,5,4,5,4,5,4,Enrolled
1,1,15,1,0,0,1,1,1,18,6,6,6,6,6,6,6,6,Graduate
1,1,11,1,1,0,1,1,0,18,6,6,6,6,6,6,6,6,Graduate
1,8,9,1,1,0,1,1,0,18,5,5,5,4,5,5,5,4,Enrolled
1,15,4,14,1,0,1,1,0,20,6,4,6,5,6,4,6,5,Enrolled
1,8,15,1,0,0,1,1,1,18,6,6,6,6,6,6,6,6,Graduate
1,8,15,1,1,0,1,1,0,19,6,0,6,0,6,0,6,0,Dropout
1,8,7,1,1,0,1,1,0,20,5,4,5,2,5,4,5,2,Enrolled
1,8,8,1,0,0,1,1,0,19,5,4,5,5,5,4,5,5,Graduate
1,12,17,1,1,1,1,1,0,33,5,2,5,2,5,2,5,2,Dropout
1,16,2,1,1,0,1,1,0,21,12,12,11,11,12,12,11,11,Graduate
2,12,4,1,0,1,0,1,0,25,6,2,6,0,6,2,6,0,Dropout
1,1,6,1,1,0,1,1,1,20,6,4,6,0,6,4,6,0,Dropout
1,17,6,16,1,0,1,1,1,22,7,5,8,5,7,5,8,5,Dropout
4,12,15,12,0,0,1,0,0,39,6,4,6,6,6,4,6,6,Graduate
1,1,14,1,1,0,1,1,1,21,6,6,6,6,6,6,6,6,Graduate
1,8,11,1,0,0,1,0,1,19,6,6,6,4,6,6,6,4,Graduate
1,12,12,12,0,0,1,0,1,26,7,6,7,6,7,6,7,6,Graduate
1,9,10,1,1,0,1,0,1,19,6,4,6,5,6,4,6,5,Graduate
1,17,6,16,1,0,0,0,1,20,12,11,9,7,12,11,9,7,Graduate
1,8,14,1,1,0,1,0,1,25,6,6,6,5,6,6,6,5,Enrolled
1,14,3,1,0,0,1,1,0,24,6,0,6,0,6,0,6,0,Dropout
1,8,7,1,1,0,1,1,0,20,5,4,5,5,5,4,5,5,Graduate
2,12,4,1,0,0,1,1,0,29,6,6,6,6,6,6,6,6,Graduate
1,1,15,1,0,0,1,1,0,20,6,6,6,6,6,6,6,6,Graduate
1,15,8,14,1,0,1,1,0,20,6,4,6,2,6,4,6,2,Dropout
1,12,14,12,1,0,1,1,1,24,6,4,6,5,6,4,6,5,Graduate
1,12,12,12,0,1,1,1,0,24,7,0,7,0,7,0,7,0,Dropout
1,4,7,15,0,0,1,1,0,23,5,5,5,5,5,5,5,5,Graduate
1,14,13,1,1,0,1,1,0,20,7,7,8,8,7,7,8,8,Graduate
1,8,14,1,1,0,1,1,0,19,6,6,6,5,6,6,6,5,Graduate
4,12,4,1,0,0,1,1,0,28,6,5,6,6,6,5,6,6,Enrolled
1,15,4,14,1,0,1,1,1,20,6,6,6,5,6,6,6,5,Graduate
1,1,5,1,0,0,1,1,0,18,6,6,6,6,6,6,6,6,Graduate
1,1,14,1,1,1,1,1,0,20,6,1,6,0,6,1,6,0,Dropout
2,12,17,1,1,0,1,1,0,33,5,5,5,5,5,5,5,5,Graduate
2,12,12,1,0,0,1,0,0,35,7,5,7,5,7,5,7,5,Enrolled
1,12,12,15,0,0,1,0,0,27,8,7,8,7,8,7,8,7,Enrolled
1,8,15,1,1,0,0,0,0,19,6,3,6,3,6,3,6,3,Dropout
1,12,17,1,0,0,1,0,1,31,5,4,5,4,5,4,5,4,Enrolled
1,1,2,1,1,0,1,1,0,19,0,0,0,0,0,0,0,0,Graduate
1,14,5,1,1,0,1,1,0,22,13,13,12,12,13,13,12,12,Graduate
1,14,12,1,0,0,1,0,0,39,7,0,8,0,7,0,8,0,Dropout
1,8,11,1,1,0,0,1,0,22,1,0,6,0,1,0,6,0,Dropout
2,12,17,1,0,0,1,1,0,47,5,4,5,4,5,4,5,4,Enrolled
1,8,2,1,1,0,1,1,1,19,0,0,0,0,0,0,0,0,Graduate
1,5,11,1,1,0,1,0,0,19,6,6,6,6,6,6,6,6,Graduate
1,8,12,1,1,0,1,0,0,19,7,0,8,0,7,0,8,0,Dropout
1,1,2,1,1,0,1,0,1,21,17,17,17,17,17,17,17,17,Graduate
1,4,12,5,1,0,0,0,0,39,7,0,8,0,7,0,8,0,Dropout
1,8,2,1,1,0,1,1,0,19,12,12,11,11,12,12,11,11,Graduate
1,1,2,1,0,0,1,1,1,20,0,0,0,0,0,0,0,0,Enrolled
1,12,9,9,1,1,0,1,0,24,5,0,5,0,5,0,5,0,Dropout
1,12,17,1,1,0,1,1,0,27,5,1,5,0,5,1,5,0,Dropout
2,12,17,1,0,0,1,1,0,29,5,5,5,5,5,5,5,5,Graduate
1,8,6,1,1,0,1,1,0,20,6,4,6,0,6,4,6,0,Dropout
1,1,14,1,0,0,1,1,0,21,5,5,5,4,5,5,5,4,Dropout
1,1,2,1,1,0,1,1,0,18,0,0,0,0,0,0,0,0,Enrolled
1,1,12,1,0,0,1,1,0,19,8,7,8,7,8,7,8,7,Graduate
1,8,15,1,0,1,0,1,0,19,6,6,6,4,6,6,6,4,Dropout
1,12,7,1,0,0,1,1,1,28,5,3,5,3,5,3,5,3,Graduate
1,6,11,1,1,0,0,0,0,21,6,6,6,4,6,6,6,4,Graduate
1,5,12,1,1,1,0,0,0,23,8,7,8,7,8,7,8,7,Dropout
4,12,4,1,0,0,1,0,0,39,6,2,6,3,6,2,6,3,Enrolled
1,8,12,1,1,0,1,0,0,18,7,6,7,6,7,6,7,6,Graduate
2,6,15,1,0,0,1,0,0,59,6,6,6,4,6,6,6,4,Graduate
1,4,7,4,0,1,1,1,0,30,5,4,5,3,5,4,5,3,Enrolled
1,1,6,1,1,0,1,0,0,18,5,5,5,5,5,5,5,5,Graduate
2,15,17,14,0,0,1,0,0,41,6,4,7,6,6,4,7,6,Enrolled
1,12,12,1,1,0,1,0,0,27,7,0,7,0,7,0,7,0,Dropout
1,1,10,1,1,0,1,0,1,18,6,6,6,6,6,6,6,6,Graduate
1,9,16,1,1,1,0,0,0,20,6,2,6,3,6,2,6,3,Dropout
2,12,7,3,0,0,0,0,0,32,5,0,5,0,5,0,5,0,Dropout
1,8,9,1,1,0,1,0,0,19,5,3,5,4,5,3,5,4,Dropout
2,12,16,9,0,0,1,0,0,41,6,0,6,0,6,0,6,0,Dropout
4,8,3,1,0,0,1,0,0,38,5,1,5,0,5,1,5,0,Dropout
1,4,8,2,0,0,1,1,0,35,7,0,6,0,7,0,6,0,Dropout
1,12,3,1,1,0,1,0,0,27,6,4,6,3,6,4,6,3,Dropout
1,8,5,1,1,0,1,0,0,19,6,4,6,6,6,4,6,6,Graduate
1,9,15,1,0,0,0,0,0,18,6,5,6,5,6,5,6,5,Enrolled
2,12,17,7,0,0,0,0,0,39,5,0,5,0,5,0,5,0,Dropout
2,4,11,2,0,0,0,0,0,37,5,0,5,0,5,0,5,0,Dropout
5,12,12,1,0,0,0,0,0,37,8,0,8,0,8,0,8,0,Dropout
2,14,3,1,0,0,1,0,1,35,16,16,13,13,16,16,13,13,Graduate
1,14,9,1,0,0,1,0,0,49,13,10,9,6,13,10,9,6,Graduate
1,4,9,15,0,0,1,0,0,52,15,14,12,12,15,14,12,12,Graduate
1,1,6,1,1,0,1,0,0,18,5,5,5,5,5,5,5,5,Graduate
1,12,3,1,0,0,1,0,1,30,7,6,6,6,7,6,6,6,Graduate
1,1,12,1,1,0,1,0,0,21,7,7,8,8,7,7,8,8,Graduate
1,1,7,1,1,0,1,1,0,20,5,0,5,0,5,0,5,0,Dropout
1,8,9,1,1,1,1,1,0,18,5,0,5,0,5,0,5,0,Enrolled
1,7,2,1,1,0,1,1,0,19,0,0,0,0,0,0,0,0,Dropout
1,1,12,1,1,0,1,1,0,18,8,8,8,8,8,8,8,8,Graduate
1,6,1,1,0,0,1,1,0,20,7,7,7,4,7,7,7,4,Enrolled
1,8,8,1,1,0,1,0,0,21,6,5,6,4,6,5,6,4,Enrolled
1,1,9,1,1,0,1,0,1,22,5,3,5,5,5,3,5,5,Graduate
1,15,8,14,1,1,0,0,0,20,6,3,6,2,6,3,6,2,Enrolled
1,8,6,1,0,0,1,0,0,20,6,6,6,4,6,6,6,4,Enrolled
1,8,10,1,1,0,1,0,1,19,6,6,6,6,6,6,6,6,Graduate
1,8,12,1,1,0,1,0,1,18,7,7,8,8,7,7,8,8,Graduate
1,1,9,1,1,0,1,1,0,21,5,4,5,5,5,4,5,5,Graduate
1,6,13,1,0,1,1,0,0,19,7,0,7,2,7,0,7,2,Enrolled
1,14,8,1,0,0,1,0,0,37,6,0,6,0,6,0,6,0,Dropout
2,1,3,1,1,0,1,0,0,45,12,12,7,7,12,12,7,7,Enrolled
1,12,4,12,0,1,0,1,0,38,6,0,6,0,6,0,6,0,Dropout
6,12,17,9,1,0,0,1,0,55,5,0,5,0,5,0,5,0,Dropout
5,12,4,1,0,1,0,0,0,28,6,5,6,4,6,5,6,4,Dropout
5,4,17,2,0,0,1,0,0,46,8,8,9,5,8,8,9,5,Graduate
1,1,2,1,1,0,1,0,0,22,0,0,0,0,0,0,0,0,Graduate
2,12,14,12,0,0,1,0,0,46,6,5,6,4,6,5,6,4,Dropout
1,12,17,1,0,0,1,0,0,28,5,4,5,4,5,4,5,4,Enrolled
1,1,6,1,1,1,0,0,0,18,5,3,5,3,5,3,5,3,Dropout
1,7,2,1,1,0,1,1,1,18,0,0,0,0,0,0,0,0,Enrolled
1,1,15,1,1,0,1,1,1,21,6,6,6,6,6,6,6,6,Graduate
1,7,5,1,1,0,1,0,0,18,6,1,6,4,6,1,6,4,Enrolled
1,14,17,1,0,0,1,0,0,34,5,0,5,1,5,0,5,1,Dropout
1,8,16,1,1,0,1,0,1,21,6,5,6,5,6,5,6,5,Dropout
1,1,15,1,1,0,1,0,1,18,6,5,6,6,6,5,6,6,Graduate
1,1,2,1,1,0,1,1,0,20,0,0,0,0,0,0,0,0,Graduate
1,1,9,1,1,0,1,0,0,18,5,4,5,4,5,4,5,4,Enrolled
1,8,7,1,1,0,1,1,0,21,5,5,5,3,5,5,5,3,Enrolled
1,8,11,1,1,0,1,1,0,19,6,2,6,1,6,2,6,1,Dropout
1,8,3,1,1,0,1,1,0,22,6,6,6,6,6,6,6,6,Graduate
1,15,4,14,0,0,1,1,0,23,6,1,6,0,6,1,6,0,Dropout
1,8,2,1,1,0,1,1,0,19,0,0,0,0,0,0,0,0,Dropout
1,1,9,1,1,0,1,1,0,18,5,4,5,2,5,4,5,2,Enrolled
1,1,2,1,1,1,0,1,1,19,0,0,0,0,0,0,0,0,Dropout
1,8,9,1,1,0,1,1,0,19,5,2,5,4,5,2,5,4,Enrolled
1,1,14,1,0,0,1,1,0,19,5,4,5,4,5,4,5,4,Enrolled
1,1,12,1,1,0,1,1,0,22,7,6,8,6,7,6,8,6,Enrolled
1,1,15,1,0,0,1,1,1,18,6,6,6,6,6,6,6,6,Graduate
1,8,10,1,1,0,1,1,0,18,6,4,6,5,6,4,6,5,Dropout
1,8,15,1,0,1,1,1,0,19,6,4,6,3,6,4,6,3,Dropout
1,1,2,1,1,0,1,1,0,18,0,0,0,0,0,0,0,0,Graduate
1,8,14,1,0,0,1,1,0,21,6,6,6,4,6,6,6,4,Enrolled
1,1,11,1,1,0,1,1,0,18,6,5,6,3,6,5,6,3,Enrolled
1,15,4,14,1,0,1,1,0,19,6,6,6,5,6,6,6,5,Graduate
1,12,4,12,0,1,0,1,0,27,6,2,6,0,6,2,6,0,Dropout
1,17,4,16,1,1,1,1,0,20,12,11,10,8,12,11,10,8,Enrolled
1,1,11,1,1,0,1,1,0,20,6,4,6,6,6,4,6,6,Graduate
1,1,12,1,1,0,1,1,0,18,8,8,8,8,8,8,8,8,Graduate
1,8,15,1,1,0,1,1,0,18,6,6,6,5,6,6,6,5,Enrolled
1,1,5,1,1,0,1,1,0,18,6,6,6,6,6,6,6,6,Graduate
1,1,9,1,1,0,1,1,0,18,5,3,5,2,5,3,5,2,Dropout
1,7,6,1,1,0,1,1,0,18,5,5,5,5,5,5,5,5,Enrolled
1,8,12,1,1,0,1,0,0,18,7,6,8,8,7,6,8,8,Graduate
1,12,3,11,1,0,0,0,0,37,5,0,5,0,5,0,5,0,Dropout
2,12,3,1,0,0,1,0,1,36,6,6,6,6,6,6,6,6,Graduate
2,12,6,12,1,0,1,0,0,26,6,3,6,2,6,3,6,2,Dropout
1,1,6,1,0,0,1,0,0,19,5,4,5,4,5,4,5,4,Graduate
1,12,3,1,1,0,1,0,0,24,6,5,6,5,6,5,6,5,Dropout
1,1,15,1,1,0,1,0,1,19,6,6,6,6,6,6,6,6,Dropout
1,13,14,1,1,0,1,0,1,20,7,6,8,5,7,6,8,5,Graduate
1,9,14,1,1,0,1,0,0,19,6,6,6,5,6,6,6,5,Graduate
1,1,6,1,1,0,1,0,0,21,5,3,5,5,5,3,5,5,Graduate
2,12,13,1,0,0,0,0,0,50,7,6,7,4,7,6,7,4,Dropout
2,12,13,1,0,0,1,0,0,47,7,6,7,4,7,6,7,4,Dropout
1,13,16,1,0,0,1,0,0,24,13,10,13,9,13,10,13,9,Dropout
1,12,17,1,0,0,0,0,0,48,5,1,5,0,5,1,5,0,Dropout
1,1,6,1,1,0,1,0,1,18,6,6,6,5,6,6,6,5,Graduate
1,15,17,14,1,0,1,1,0,32,6,4,7,4,6,4,7,4,Dropout
1,1,14,1,1,0,0,1,0,20,5,3,5,4,5,3,5,4,Dropout
1,12,7,1,0,1,1,1,0,24,5,0,5,0,5,0,5,0,Dropout
2,12,8,12,0,0,1,1,0,53,5,4,5,4,5,4,5,4,Graduate
2,12,15,12,0,1,0,1,0,42,4,0,4,0,4,0,4,0,Dropout
2,12,17,9,1,0,1,1,0,52,5,5,5,5,5,5,5,5,Graduate
1,14,3,1,0,0,1,1,0,54,13,13,11,11,13,13,11,11,Enrolled
2,12,17,1,0,0,1,1,0,49,5,5,5,5,5,5,5,5,Graduate
1,8,14,1,0,0,1,1,1,18,6,6,6,6,6,6,6,6,Graduate
2,12,8,1,1,0,1,1,0,37,5,3,5,4,5,3,5,4,Graduate
1,1,12,1,0,0,1,1,1,21,7,6,8,7,7,6,8,7,Graduate
1,12,14,7,0,1,1,1,0,26,5,0,5,0,5,0,5,0,Dropout
1,1,5,1,1,0,1,1,0,20,12,11,12,11,12,11,12,11,Graduate
1,1,12,1,1,0,1,0,1,19,7,7,8,8,7,7,8,8,Graduate
1,1,5,1,1,0,1,0,0,18,6,6,6,6,6,6,6,6,Graduate
1,8,12,1,1,0,1,0,0,18,7,7,8,8,7,7,8,8,Graduate
1,8,3,1,0,0,1,0,0,20,6,5,6,6,6,5,6,6,Graduate
1,8,11,1,1,0,1,0,0,20,5,5,6,1,5,5,6,1,Dropout
1,1,2,1,1,0,1,0,0,21,0,0,0,0,0,0,0,0,Dropout
1,1,2,1,1,0,1,0,0,22,12,12,11,11,12,12,11,11,Graduate
1,14,12,1,0,0,1,0,1,18,7,7,8,8,7,7,8,8,Graduate
1,1,12,1,1,0,1,0,0,18,7,7,8,7,7,7,8,7,Dropout
1,1,12,1,1,0,1,0,1,19,8,7,8,7,8,7,8,7,Graduate
1,1,12,1,0,0,1,0,0,19,8,7,8,7,8,7,8,7,Enrolled
1,1,12,1,1,0,1,0,0,18,8,7,8,7,8,7,8,7,Graduate
1,4,17,15,0,0,1,0,0,27,5,5,5,5,5,5,5,5,Enrolled
1,1,13,1,1,0,1,0,1,20,7,7,8,8,7,7,8,8,Graduate
1,1,16,1,1,0,1,0,0,20,6,6,6,0,6,6,6,0,Dropout
1,1,6,1,1,0,1,0,0,20,5,5,5,5,5,5,5,5,Graduate
1,1,9,1,0,0,1,0,0,19,5,5,5,5,5,5,5,5,Graduate
1,1,6,1,0,0,1,0,0,20,5,4,5,2,5,4,5,2,Enrolled
1,14,2,1,1,0,1,0,1,20,0,0,0,0,0,0,0,0,Graduate
1,1,2,1,1,0,1,0,0,20,0,0,0,0,0,0,0,0,Enrolled
1,17,6,16,1,0,1,0,0,27,12,11,9,7,12,11,9,7,Graduate
1,1,6,1,1,0,1,0,0,18,6,6,6,6,6,6,6,6,Graduate
1,1,12,1,0,0,1,0,0,18,7,7,8,8,7,7,8,8,Graduate
1,8,12,1,0,0,1,0,1,18,7,7,8,8,7,7,8,8,Graduate
1,1,6,1,0,0,1,0,0,20,5,5,5,4,5,5,5,4,Graduate
1,1,15,1,1,0,1,0,0,19,6,6,6,5,6,6,6,5,Enrolled
1,8,10,1,0,0,1,0,1,20,6,6,6,6,6,6,6,6,Graduate
1,1,12,1,1,0,1,0,0,18,8,8,8,8,8,8,8,8,Graduate
1,15,5,14,0,1,0,0,0,22,7,5,9,5,7,5,9,5,Dropout
1,8,3,1,0,1,1,0,1,22,6,4,6,5,6,4,6,5,Graduate
1,12,17,1,0,0,1,0,0,25,5,4,5,4,5,4,5,4,Enrolled
1,1,6,1,0,0,1,0,0,19,6,6,6,6,6,6,6,6,Graduate
1,15,8,14,1,0,0,0,0,21,6,5,6,4,6,5,6,4,Dropout
1,12,12,15,1,0,1,0,0,27,7,7,8,8,7,7,8,8,Graduate
1,8,12,1,1,0,1,0,0,18,7,6,7,6,7,6,7,6,Graduate
1,8,11,1,0,0,0,0,0,18,5,5,6,0,5,5,6,0,Dropout
